full_name,a,e,G,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,H,diameter,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,neo,pha,moid
433361 (2013 SD14),2.729749477182328,0.1793794404862088,,8.926512139161689,183.4704117894577,232.85161108,2.240088543297841,3.219410411066815,4.51016457504267,5225.0,0,135,17.6,,,,,,,,,,,N,N,1.26356
514316 (2016 GN130),2.629746463820847,0.1232041403536644,,3.833997030914333,204.8558951747295,65.47751305929881,2.30575081139771,2.953742116243983,4.26460706401887,6710.0,0,85,17.2,,,,,,,,,,,N,N,1.2925
230053 (2000 SV133),2.611038938440321,0.2465068561930655,,12.33532608293237,327.8758368707555,103.9908066674021,1.967399938327719,3.254677938552924,4.21918166358556,6804.0,0,318,16.1,,,,,,,,,,,N,N,1.02376
       (2014 AQ45),2.999724803534376,0.2255868990145861,,2.809364057568684,158.8829912927256,352.6106793956791,2.323026187207918,3.676423419860835,5.19553558180041,12.0,8,11,18.508,,,,,,,,,,,N,N,1.33432
       (2007 RR108),2.307807933665662,0.1908829483383742,,0.8651135882498273,301.8989843672522,57.1194159242737,1.867286751088869,2.748329116242455,3.50596596115309,4631.0,0,52,18.9,,,,,,,,,,,N,N,0.862941
       (2004 ES95),45.60414379942998,0.1459203917906655,,3.510386034378261,37.32710972906477,210.3114951585977,38.94956926893931,52.25871832992065,307.974431275733,5550.0,4,24,6.8,,,,,,,,,,,N,N,37.9363
       (2016 AH7),1.906460064625634,0.05154813748010945,,18.18706321790868,291.114707178601,228.5161889571498,1.808185599113973,2.004734530137294,2.63238720266579,657.0,3,33,18.646,,,,,,,,,,,N,N,0.845808
527050 (2007 RY302),2.746021486575249,0.05941102522640705,,5.962410979137645,199.199331597691,157.5910581952503,2.582877534764071,2.909165438386427,4.55055218256394,4241.0,0,61,17.4,,,,,,,,,,,N,N,1.57917
318659 (2005 NU13),2.404911390590185,0.1659392737742828,,1.619682759259599,245.1618025344484,17.08945996878548,2.00584214094415,2.803980640236222,3.72955332690191,7478.0,0,141,17.5,,,,,,,,,,,N,N,0.989981
       (2013 HL74),2.557831810596577,0.1897760372578225,,2.114294091036962,309.7394760609665,99.57758964296528,2.072416625609557,3.043246995583596,4.09087470860152,2.0,9,9,19.043,,,,,,,,,,,N,N,1.08292
 85233 (1993 FA53),2.352741276372679,0.1468545530059719,,5.050428895404695,159.1104248979586,69.38258395151726,2.00723050789227,2.698252044853089,3.60885522465577,9669.0,0,430,16.6,,,,,,,,,,,N,N,1.00432
493426 (2014 WF286),3.09421660515686,0.08478037070930688,,10.68365866608157,93.17082236089098,320.9235174525354,2.831887774316769,3.356545435996952,5.44294907392273,5317.0,0,86,15.9,,,,,,,,,,,N,N,1.85318
 74700 (1999 RH145),2.314515729197575,0.2178720315664813,,4.063053713749368,232.9399435472851,93.40771522594248,1.810247485184724,2.818783973210427,3.52126254379557,14738.0,0,991,15.5,,,,,,,,,,,N,N,0.803388
120353 Katrinajackson (2005 LM6),2.36328083113574,0.239173817847677,,5.504732134335899,162.0538318720938,144.2668675359789,1.798045932106774,2.928515730164706,3.63313219870131,7531.0,0,388,16.7,,,,,,,,,,,N,N,0.786008
       (2018 VN71),2.339357862463409,0.169989024956657,,3.073826764776722,235.1299941961056,169.8505583069468,1.941692700398565,2.737023024528253,3.57810595424408,78.0,4,42,19.33,,,,,,,,,,,N,N,0.950534
       (2014 SM249),2.538924451279702,0.1842729764559486,,9.15637919823374,108.0593863904467,334.9212925128658,2.071069285645605,3.006779616913799,4.04559933687732,2104.0,1,37,17.179,,,,,,,,,,,N,N,1.09111
       (2011 SR71),5.180971225483324,0.04030070955962625,,17.10360831707338,270.3038585446955,47.86363183008347,4.97217440888834,5.389768042078308,11.7930183056641,6413.0,0,209,12.8,,,,,,,,,,,N,N,3.97883
323684 (2005 FU7),2.318280392365965,0.2671279674627601,,25.97073318647224,23.05799246063309,64.10771304328686,1.699002863144475,2.937557921587455,3.52985727246526,5193.0,0,297,16.8,2.939,,0.047,,,,,,,,N,N,0.826011
387563 (2001 SE60),2.291336340349968,0.1241698880715793,,7.723488165328967,330.4733306234996,322.6095860782887,2.006821363434371,2.575851317265566,3.46849814685034,6223.0,0,219,17.0,,,,,,,,,,,N,N,0.996434
318888 (2005 TB140),2.708340037571564,0.07336815712982171,,4.493222601909868,156.5516207596345,102.0526382692321,2.509634120134026,2.907045955009102,4.45720888165982,6640.0,0,141,17.0,,,,,,,,,,,N,N,1.49893
293372 (2007 ER18),2.292983511035164,0.09952934048054166,,2.835620921583698,82.67486172266818,127.3431069017605,2.064764374449077,2.521202647621251,3.47223891266961,6116.0,0,198,17.4,1.857,,0.051,,,,,,,,N,N,1.06068
477915 (2011 NO),2.592754500408789,0.225688508042729,,16.65717710294275,224.7479324829067,62.70496235001959,2.007599605490458,3.17790939532712,4.17494056715276,9189.0,0,131,16.8,,,,,,,,,,,N,N,1.04872
       (2012 VB1),2.692570537126323,0.2590933376250857,,18.52931960276089,53.77615221630815,321.5095134187553,1.994943449871295,3.390197624381352,4.4183369843982,5225.0,0,81,16.8,,,,,,,,,,,N,N,1.0279
       (2015 BW132),3.148429424536708,0.0992824287451748,,13.3296762294095,122.7308686731906,10.49788088494828,2.835845704535931,3.461013144537485,5.58662018407564,41.0,4,35,16.876,,,,,,,,,,,N,N,1.852
346285 (2008 KN19),2.139062483464297,0.06944982900703613,,3.342925127407935,142.4584163635362,100.1960910310486,1.990504959752336,2.287620007176259,3.12855222060732,3840.0,0,122,18.5,,,,,,,,,,,N,N,0.980491
218769 (2005 WV112),2.78204609496434,0.06076912564788151,,0.7257530550928224,66.70425536467367,249.5678080661428,2.612983586261254,2.951108603667426,4.64039216023691,7870.0,0,181,16.8,,,,,,,,,,,N,N,1.59855
       (2018 CP),1.919754032978594,0.07090712793627459,,24.66893207188178,123.9159860014871,281.2129599902571,1.783629788156001,2.055878277801185,2.65996906073709,2269.0,1,96,17.8,,,,,,,,,,,N,N,0.880573
214839 (2006 VW141),2.787031579009263,0.1838293738319453,,7.173841335730184,230.0651397863252,29.28975573781788,2.274693308990133,3.299369849028394,4.65287126461598,6058.0,0,133,16.2,3.324,,0.058,,,,,,,,N,N,1.26256
481551 (2007 RA177),2.656979902395385,0.19033421491263,,6.423441571506172,355.2717626534765,31.97477213424331,2.151265718634323,3.162694086156447,4.33102415955029,8561.0,0,62,17.3,,,,,,,,,,,N,N,1.15771
       (2011 CU46),1.399479187040036,0.53156933383155,,8.009051358942127,140.1576929425685,269.8861465153827,0.6555589678740451,2.143399406206028,1.65560934215433,1.0,9,14,25.5,,,,,,,,,,,Y,N,0.00254061
202224 (2004 XQ180),2.546045775000354,0.1709308618638906,,6.91875713053874,295.7508379503603,205.1106374898249,2.110847976334626,2.981243573666082,4.06263226695262,5874.0,0,399,16.3,,,,,,,,,,,N,N,1.12691
301793 (2010 LA15),2.608094233876916,0.06219970456677407,,9.567592350226098,108.5856124073969,126.6451547429324,2.445871543047465,2.770316924706367,4.21204614771591,5360.0,0,133,16.6,,,,,,,,,,,N,N,1.44561
       (2014 UJ196),2.269491538263732,0.1974828934259401,,5.028142535973852,28.45581039741885,323.2383246345607,1.821305782681723,2.717677293845742,3.41901537673492,77.0,4,30,18.7,,,,,,,,,,,N,N,0.818197
414062 (2007 SE17),2.279553284102741,0.1653661150682445,,8.232633824137192,12.89022002989553,274.7883382374948,1.902592413419612,2.656514154785869,3.44177776493692,3078.0,0,91,17.7,,,,,,,,,,,N,N,0.907675
       (2004 XN158),2.312820176746391,0.1416100034589899,,2.585821437399599,112.3306421540437,27.03569686466884,1.985301703517313,2.640338649975469,3.51739387809112,4134.0,2,35,18.837,,,,,,,,,,,N,N,0.999457
       (2015 OJ52),3.158356473376659,0.2694282930666733,,14.14207157434296,105.2771196542449,172.3063293567119,2.307405879858708,4.00930706689461,5.61306305597813,1854.0,3,39,16.4,4.534,,0.113,,,,,,,,N,N,1.29119
531875 (2013 AN118),3.166874994370537,0.1025001399416682,,21.0389468169788,323.3012077293743,76.3455221827169,2.842269864269787,3.491480124471288,5.63578716374225,6225.0,0,105,15.8,,,,,,,,,,,N,N,1.92781
449419 (2013 HZ43),2.930339605658153,0.09381479542661156,,4.955199981134009,270.3483021329733,35.3727846054874,2.655430395022835,3.20524881629347,5.01631886270648,3194.0,0,96,16.9,,,,,,,,,,,N,N,1.6414
       (2016 TA48),2.687594974010322,0.1501666186726654,,5.219633203946525,147.3763213855037,267.6799109791668,2.284007924401542,3.091182023619102,4.4060957699611,3313.0,4,13,17.782,,,,,,,,,,,N,N,1.30231
301214 (2009 AU45),2.367094196973235,0.2143545988800155,,3.776562102536881,337.6068514725364,43.45835762817941,1.859696669869825,2.874491724076645,3.64192932262727,21143.0,0,78,17.9,,,,,,,,,,,N,N,0.863649
424169 (2007 HO44),2.528434282766353,0.1601554177614677,,2.687284382891277,42.44179565834808,137.7466507907334,2.123491833927491,2.933376731605216,4.02055222383206,5876.0,0,166,17.6,,,,,,,,,,,N,N,1.12793
378742 (2008 RA41),2.848310221363101,0.1156967375073793,,14.25337059773915,179.8982663300955,297.9321635648319,2.518770021342469,3.177850421383734,4.80716617117692,6495.0,0,110,16.7,,,,,,,,,,,N,N,1.56843
165254 (2000 SC205),2.275238494704467,0.1108153806638453,,4.948248872606098,187.6863909913713,218.3946191971767,2.023107074812757,2.527369914596177,3.43201037976439,6767.0,0,296,17.2,,,,,,,,,,,N,N,1.03407
120764 (1998 BV8),2.567403771224587,0.1735635469006309,,3.842420601706769,69.36583702734853,5.255237284517836,2.121796066364792,3.013011476084383,4.11385958751721,7790.0,0,785,15.5,4.295,,0.073,,,,,,,,N,N,1.13668
161118 (2002 RB17),2.993670579246035,0.07257230685260799,,9.735887328084337,165.4765947932716,238.0754461219524,2.776412999353367,3.210928159138703,5.17981460902784,8698.0,0,586,14.9,,,,,,,,,,,N,N,1.79736
126180 (2002 AC14),2.676656378098526,0.1600310062876366,,14.95477619363829,123.5734662116964,153.7814799484985,2.248308364425198,3.105004391771854,4.37922373678261,7669.0,0,775,15.0,,,,,,,,,,,N,N,1.24025
150709 (2001 PF61),2.262687576178431,0.1937929497421497,,6.295400001947548,77.4194175402057,188.3600154089465,1.824194676445898,2.701180475910964,3.40365153445747,6343.0,0,522,16.3,,,,,,,,,,,N,N,0.808258
384992 (2012 TG195),3.068874835090844,0.0377291997370813,,2.469417927166339,162.8847569964624,310.2454902020199,2.953088643469599,3.184661026712089,5.37621918386942,5388.0,0,71,16.9,,,,,,,,,,,N,N,1.97059
       (2017 SP60),2.143650676987209,0.1092498007871859,,6.095485043256976,105.6362089488336,201.7908646981937,1.90945726756904,2.377844086405378,3.13862352365567,4290.0,0,46,18.5,,,,,,,,,,,N,N,0.895044
505248 (2012 UK118),3.22624822456291,0.1164953646450729,,16.06924772271332,214.0201328965807,126.2824730726852,2.850405261206935,3.602091187918885,5.79501907849939,2245.0,0,89,16.1,,,,,,,,,,,N,N,1.87709
       (2018 VY106),2.766130908552613,0.01038981334201099,,3.870665754567799,224.4869180095534,41.13266042581446,2.737391324733184,2.794870492372042,4.60062988764146,5156.0,5,23,17.244,,,,,,,,,,,N,N,1.72273
       (2017 QE3),1.416861654074413,0.3164978960518511,,5.849476162058398,322.1444046235454,303.8295651799729,0.9684279215633158,1.86529538658551,1.68655058790119,4.0,8,10,26.2,,,,,,,,,,,Y,N,0.0306622
270997 (2002 XQ60),2.326497207398269,0.1705321724865456,,3.856622407484206,76.87297743387478,298.2672750575388,1.92975458433676,2.723239830459777,3.54864050692649,5607.0,0,306,16.9,2.502,,0.054,,,,,,,,N,N,0.933806
508307 (2015 KD87),3.053780949864026,0.01260114377157236,,9.793049746897214,96.90023344245378,14.23930791157292,3.015299817067901,3.092262082660151,5.33660457987386,6293.0,0,96,16.4,,,,,,,,,,,N,N,2.03296
500906 (2013 NS5),2.390173033395493,0.1788162315471143,,2.371669059034441,84.21725962358335,204.0539904691086,1.962771298818176,2.81757476797281,3.69532138792824,5523.0,0,65,18.2,,,,,,,,,,,N,N,0.946063
484513 (2008 ET38),2.757525499898091,0.1234035629333435,,3.800677552763872,101.1465083434889,29.45075978288744,2.417237028331118,3.097813971465065,4.57917781560982,6571.0,0,52,17.9,,,,,,,,,,,N,N,1.4333
497824 (2006 TE129),3.128312632302003,0.08624891763855215,,10.86173914244093,29.17132166587741,26.26930579930962,2.858499053730945,3.39812621087306,5.53316249890056,5802.0,0,94,16.6,,,,,,,,,,,N,N,1.87293
 73437 (2002 MJ2),3.045191875601355,0.1292833288635679,,10.00010635022782,274.0098798079334,101.4351718699023,2.65149933289532,3.438884418307391,5.31410579130294,7574.0,0,807,13.9,6.220,,0.138,,,,,,,,N,N,1.67546
349696 (2008 XS4),2.543837520707216,0.08239270716941688,,15.75471568012447,74.40829492230456,333.8767692337339,2.334243860777011,2.753431180637421,4.05734796706873,6752.0,0,191,15.8,,,,,,,,,,,N,N,1.3539
198940 (2005 UA279),2.241901189608607,0.1144347105941147,,4.396011305800974,205.6793992634657,338.3463323976404,1.985349875795145,2.49845250342207,3.3568574825397,8392.0,0,209,17.3,,,,,,,,,,,N,N,0.988112
       (1999 FN80),2.338893800482197,0.141990509637188,,7.324757332397871,151.0903355411601,6.458066634002841,2.00679307776447,2.670994523199923,3.57704131555739,2.0,9,6,19.18,,,,,,,,,,,N,N,1.01652
       (2002 TX307),2.639015137250379,0.1193270286378877,,5.676863423636433,88.95357613429941,231.5459292930716,2.324109302391884,2.953920972108874,4.28717315122801,6228.0,0,100,17.0,,,,,,,,,,,N,N,1.31525
130025 (1999 VU80),2.60838782117394,0.1117296409942547,,9.964891852837503,32.00412197151144,287.67312689,2.316953586340389,2.899822056007491,4.21275737856053,7061.0,0,447,15.5,,,,,,,,,,,N,N,1.32768
310211 (2011 SB173),2.758313456508279,0.07203797379993696,,2.930856356347034,8.611900415609618,62.11511227984468,2.559610143996322,2.957016769020236,4.58114069020979,5161.0,0,75,17.0,,,,,,,,,,,N,N,1.57527
       (2014 OM32),3.101496248865355,0.07521328011194955,,10.77519257505685,111.8580303849404,131.2011467758205,2.868222542733284,3.334769954997427,5.46216849064114,28.0,5,26,16.55,,,,,,,,,,,N,N,1.8673
       (2013 TP133),2.603485021633703,0.2180708476586492,,6.416284984711059,34.84267953468195,45.5703743504203,2.035740836099445,3.171229207167962,4.20088533476903,2919.0,2,56,17.9,1.406,,,,,,,,,,N,N,1.05702
 66260 (1999 GZ35),2.21344113241352,0.09152297390742418,,3.611541241189598,285.2766492919758,150.7038360854381,2.010860417406018,2.416021847421022,3.29313979105565,7337.0,0,1220,15.1,2.243,,0.385,,,,,,,,N,N,1.02689
 58289 (1994 CC16),2.620524107005016,0.1342341022930486,,3.610822579269482,103.5940801769632,351.2698506100178,2.268760405963905,2.972287808046127,4.24219317736223,9158.0,0,1028,15.1,,,,2.72,,,,,,,N,N,1.28569
       (2017 FM7),3.160446631206735,0.04526781395830926,,8.89082787669599,4.828970183100327,211.3815244292848,3.017380121080103,3.303513141333367,5.61863595218208,10.0,7,14,16.884,,,,,,,,,,,N,N,2.01593
368248 (2001 WU100),2.575826449847956,0.2477005301938321,,4.084114679093829,48.9412834519617,320.0702294767945,1.937792872533321,3.213860027162591,4.13412020267094,6263.0,0,141,17.3,,,,,,,,,,,N,N,0.938685
271195 (2003 SF321),2.914879431229098,0.0927183466626256,,2.673304112320746,46.5198690051723,293.9082601747185,2.644616629644642,3.185142232813555,4.97667288600202,6449.0,0,100,16.7,,,,,,,,,,,N,N,1.63657
       (2013 WP5),3.100869868646604,0.2861350644761184,,17.02303385310549,100.0307334966946,298.6825643756836,2.213602268849356,3.988137468443854,5.46051385948882,25.0,6,18,17.176,,,,,,,,,,,N,N,1.27712
279813 (2000 HS17),2.371197188342976,0.1288444834160102,,0.5880943163875523,265.574486144402,296.1136580458664,2.065681511533429,2.676712865152523,3.651402505817,7072.0,0,183,17.8,,,,,,,,,,,N,N,1.06292
 68575 (2001 YO43),2.36266138716386,0.1438852596096854,,5.332834184386306,285.47464729814,62.77406823501141,2.022709240102008,2.702613534225711,3.63170386166368,9125.0,0,906,15.1,,,,,,,,,,,N,N,1.02142
173839 (2001 TH100),2.880365479774073,0.05448825106223795,,10.63986179618596,9.873811273853793,190.8319752236289,2.723419402361139,3.037311557187006,4.88854478688136,7941.0,0,415,15.3,,,,,,,,,,,N,N,1.72235
356202 (2009 PH15),3.223381910660024,0.1231692623591433,,20.4835097664727,159.5471239461216,111.105605243778,2.826360338422223,3.620403482897825,5.78729804182871,6211.0,0,177,15.4,,,,,,,,,,,N,N,1.88321
       (2016 CB),2.159674683970682,0.1903257841312122,,47.20395135212586,134.712975426418,314.4664485644336,1.748632906275634,2.57071646166573,3.17388150386235,2.0,9,10,20.194,,,,,,,,,,,N,N,0.834648
       (2017 UA4),2.278295187506357,0.3978348747216898,,2.969506294348767,329.9730448306642,338.5291352527436,1.371909907005737,3.184680468006977,3.43892885715913,5252.0,2,57,19.5,,,,,,,,,,,N,N,0.357191
299867 (2006 SN282),3.035713670422691,0.1811494018917158,,11.59372731448516,159.5187759964315,204.5638844216196,2.485795954711115,3.585631386134267,5.2893147565505,6328.0,0,150,16.2,,,,,,,,,,,N,N,1.48688
 25282 (1998 WR),2.658533010007667,0.1730201434408786,,13.98287313215169,61.62260108819248,312.812440489191,2.198553247273829,3.118512772741505,4.3348221913708,25174.0,0,1836,12.6,7.677,,0.227,11.513,,,,,,,N,N,1.22586
       (2017 QU58),3.127503899125938,0.1855723002842398,,4.422302956451401,115.1426781206137,173.9776335899869,2.547125806417209,3.707881991834667,5.53101698306604,40.0,5,30,16.931,,,,,,,,,,,N,N,1.53021
154638 (2003 YT79),1.913611871585026,0.08078441938778216,,17.78780837284206,284.207074077737,142.9422565309857,1.759021847605462,2.068201895564589,2.64721361090958,6473.0,0,372,16.5,,,,,,,,,,,N,N,0.792189
       (2010 VJ225),5.109193048111944,0.1091937673740786,,6.151627136975211,203.515353552386,268.8911164908261,4.551301010947149,5.66708508527674,11.5487949673881,5177.0,0,42,14.7,,,,,,,,,,,N,N,3.57534
513123 (1996 CG6),3.116697771270507,0.2937639364980246,,16.84038441421991,145.6165720877912,268.6947479535711,2.201124365107463,4.032271177433551,5.50237566689027,8458.0,0,54,16.8,,,,,,,,,,,N,N,1.28666
       (2006 EN35),2.2797703,0.1462964,,2.56462,25.55857,87.84203,1.9462481,2.6132925,3.44226920301164,,0,52,18.6,,,,,,,,,,,N,,
340722 (2006 SC85),3.198013319911995,0.03993792554483933,,7.233695705223684,23.62701070431783,13.18521038069356,3.070291302049945,3.325735337774044,5.7191120402809,6651.0,0,147,15.6,,,,,,,,,,,N,N,2.07619
235594 (2004 PX40),2.324697892396503,0.2366442336658007,,3.378932068188545,105.8549534473678,227.3394124908497,1.774571541145831,2.874824243647176,3.54452452044106,5202.0,0,281,17.0,,,,,,,,,,,N,N,0.765449
448783 (2011 SQ141),2.714009840666914,0.1023826701243522,,2.274681893353485,174.5827770212871,156.5446436050655,2.436142266435668,2.99187741489816,4.47121269098904,4734.0,0,62,17.3,,,,,,,,,,,N,N,1.42469
278466 (2007 TS168),2.637071897000815,0.2085494887570859,,10.23302711907442,233.4777399894455,93.80648296290804,2.087111901065617,3.187031892936014,4.28243872957787,6257.0,0,188,16.1,3.913,,0.042,,,,,,,,N,N,1.10549
306539 (1999 YV3),2.382745899979675,0.2714420364213512,,23.19268817120165,355.0936828037955,101.3147564041476,1.735968500614567,3.029523299344783,3.67811072202605,6567.0,0,301,16.7,,,,,,,,,,,N,N,0.894557
       (2002 QC81),2.516424133833217,0.1596047869645901,,3.660061711447728,39.86623734172345,332.4221250820341,2.114790796040213,2.918057471626221,3.99193962900323,5888.0,0,128,17.7,,,,,,,,,,,N,N,1.11517
468513 (2005 RW18),2.416639840294822,0.1748748347225156,,0.961040813189212,162.5214244227596,106.5145535163147,1.994030347639419,2.839249332950225,3.75686940583821,6996.0,0,73,17.9,,,,,,,,,,,N,N,0.977755
       (2012 BZ80),3.15961835383979,0.02706636611938171,,12.15004614045882,117.5097871905129,68.57098341774122,3.074098966677244,3.245137741002336,5.61642733203578,18.0,8,12,16.866,,,,,,,,,,,N,N,2.10461
530441 (2011 HV6),1.94013921632079,0.05019666210319542,,24.07440425924339,61.36993860237343,125.2133516636818,1.842750703645977,2.037527728995603,2.70244922891898,2960.0,0,73,18.1,,,,,,,,,,,N,N,0.863489
218077 (2002 GY88),3.137862973883912,0.1336531619167806,,14.90179789632271,162.6821998563213,112.895167760494,2.718477665762735,3.55724828200509,5.55851989223359,6339.0,0,409,15.0,,,,,,,,,,,N,N,1.74408
       (2012 EY14),3.182730412082104,0.05043997545421593,,15.49024615670359,169.8617815857552,306.7567975679945,3.022193568219296,3.343267255944912,5.67816467102793,31.0,5,31,16.759,,,,,,,,,,,N,N,2.06066
       (2014 QM153),2.734023575828915,0.2103426108385184,,8.653247454235833,53.14610375973172,271.1926598896563,2.158941918794999,3.309105232862831,4.5207613892474,62.0,5,22,17.9,,,,,,,,,,,N,N,1.16751
       (2014 DG33),3.091811113517639,0.07258379096099492,,14.53922472626395,350.3246022421746,245.805207577163,2.867395741963194,3.316226485072085,5.43660315902965,5044.0,0,159,15.6,5.031,,0.03,,,,,,,,N,N,1.8951
192770 (1999 TB322),2.737841660463988,0.2520752729296309,,6.994010349336618,338.8156581496097,79.63852854040508,2.047699476664414,3.427983844263562,4.53023461097099,7154.0,0,322,15.9,4.032,,0.052,,,,,,,,N,N,1.07313
154214 (2002 JV39),3.095800222408624,0.1033383931344815,,10.84957499861811,194.1289977047111,88.69141267364132,2.775885201959547,3.415715242857702,5.44712815311909,7629.0,0,646,14.8,,,,,,,,,,,N,N,1.78725
248862 (2006 UN8),3.246384714191873,0.06602761396546611,,14.37478032540442,231.1642362013858,233.4749258389741,3.032033677499822,3.460735750883924,5.84935769047402,6623.0,0,311,14.9,5.650,,0.067,,,,,,,,N,N,2.0723
 20236 (1998 BZ7),2.035561870490748,0.5590960281593086,,6.501392545790556,111.5091963352818,104.2218678281291,0.8974873136268379,3.173636427354658,2.90425444736503,7916.0,0,317,17.6,,,,10.182,,,,,,,Y,N,0.0519467
       (2016 BS50),2.981725079269455,0.1479848356302131,,1.468428191418969,182.4714030672461,222.0216610730386,2.540474983519281,3.42297517501963,5.14884240891817,6.0,8,11,17.506,,,,,,,,,,,N,N,1.54923
212179 (2005 GE76),2.722817103416708,0.1531826244582606,,7.967689791690697,158.7782830960898,51.19636754164896,2.305728833595497,3.139905373237918,4.4929947095473,6643.0,0,287,16.2,2.410,,0.133,,,,,,,,N,N,1.31152
166169 (2002 EF49),2.306589378077168,0.11397091707989,,2.762950864891629,169.1016444299154,318.2011308747913,2.04370527133098,2.569473484823356,3.50318952749357,6192.0,0,280,17.4,,,,,,,,,,,N,N,1.0601
365709 (2010 VD152),2.962565511479847,0.1085658348745776,,8.101295512490806,230.2253794133373,103.0338521734028,2.640932113355407,3.284198909604286,5.0992951082259,6398.0,0,160,16.1,,,,,,,,,,,N,N,1.64542
401826 (1998 RR11),3.108003545310024,0.2298040289054076,,11.21603248531231,11.08859078011658,303.822718500277,2.39377180874549,3.822235281874558,5.47936789250561,7151.0,0,92,15.9,,,,,,,,,,,N,N,1.40177
       (2016 NL79),2.6228832294186,0.2068984780577924,,11.48049768884856,243.0795816220756,88.2945268378724,2.080212681128584,3.165553777708615,4.24792300734037,4841.0,0,46,17.8,,,,,,,,,,,N,N,1.10715
276630 (2003 UT156),3.040674332895284,0.2023302614038059,,8.192122588615383,164.8560080584796,227.6448592600604,2.425453900276738,3.65589476551383,5.30228496269085,5415.0,0,132,15.9,,,,,,,,,,,N,N,1.4391
       (2005 UM264),2.225394920536706,0.2006094994506983,,1.281486525709947,155.1992770216736,216.6771215939095,1.778959559447711,2.671830281625701,3.31985290019403,4.0,9,10,20.301,,,,,,,,,,,N,N,0.778631
       (2014 QC439),2.633161945752224,0.262778953012281,,13.47149010620312,183.8438734201538,216.563550146289,1.941222406535673,3.325101484968774,4.27291798884513,6235.0,0,69,17.9,,,,,,,,,,,N,N,0.963241
437112 (2012 UP125),3.054054594788361,0.03223506372969506,,10.39346359639808,39.16298230431153,177.9168175388504,2.95560695029139,3.152502239285332,5.33732190414887,6310.0,0,125,15.8,,,,,,,,,,,N,N,1.94795
 70679 Urzidil (1999 UV3),2.631060151448566,0.2146024341767783,,4.782153762772995,222.4399139012707,156.0711984967409,2.066428238482181,3.195692064414951,4.26780303436412,7187.0,0,308,16.3,,,,,,,,,,,N,N,1.06907
375622 (2008 WL103),3.055942884049489,0.07447624081774842,,12.83738534888014,225.6621012247279,266.1910884669355,2.828347745891735,3.283538022207243,5.34227268269801,3672.0,0,139,15.7,,,,,,,,,,,N,N,1.88057
       (2013 QG43),2.267654847913282,0.2236777085500679,,2.251973009114698,342.1746349465105,66.76953841833794,1.760431007749586,2.774878688076977,3.41486572355615,26.0,7,17,18.65,,,,,,,,,,,N,N,0.771584
       (2005 QZ127),2.300779073127199,0.1754690287427199,,2.626793343342201,111.7123498635471,320.0908790383768,1.897063603813995,2.704494542440404,3.48996105089342,5171.0,0,81,17.3,,,,,,,,,,,N,N,0.912436
514034 (2014 KN104),3.109583746829207,0.2216769233231703,,19.67936052879165,115.0370499405083,180.0339405805739,2.420260789016373,3.798906704642042,5.48354723423201,8526.0,0,104,15.6,,,,,,,,,,,N,N,1.40355
  7738 Heyman (1981 WS1),2.250267585254332,0.1823507950502142,,5.957193441895235,66.30684769479406,220.5813473317049,1.839929502007479,2.660605668501185,3.37566583832875,13652.0,0,1806,14.0,3.859,,0.327,,,,,,,,N,N,0.827802
126581 (2002 CZ119),2.413301221818378,0.1410227667619667,,9.26845658607976,147.0148911633094,347.2712969088694,2.072970806487515,2.75363163714924,3.7490868514759,6118.0,0,554,16.1,1.715,,0.262,,,,,,,,N,N,1.08819
482201 (2010 VV115),3.050600328010125,0.1236549676012883,,12.84021399930265,27.94860106570066,308.5856399674819,2.673378443285554,3.427822212734697,5.32826935496119,3166.0,0,65,16.2,,,,,,,,,,,N,N,1.6868
311084 (2004 EM88),2.670072033951783,0.04930147555487692,,6.84608899104844,85.83266933073851,308.548613573147,2.538433542840148,2.801710525063417,4.36307490834838,4764.0,0,165,16.7,,,,,,,,,,,N,N,1.55175
       (2006 HT30),2.565609133273825,0.6175945278474823,,1.640422216510667,73.60113749924075,224.0172135121861,0.9811029719683888,4.15011529457926,4.10954690501505,1633.0,0,82,20.2,,,,,,,,,,,Y,Y,0.0095673
227414 (2005 US501),2.652236530762151,0.243534493350177,,26.66429404404669,210.0218698584416,299.4280043929854,2.006325450998159,3.298147610526143,4.319431400321,6229.0,0,205,16.0,,,,,,,,,,,N,N,1.11328
495287 Harari (2013 RW94),3.201993708735985,0.2039967976600871,,17.64668466582958,40.5710428670533,347.9353357924819,2.548797246026099,3.855190171445872,5.72979275167674,5762.0,0,168,15.5,,,,,,,,,,,N,N,1.55663
511853 (2015 FV340),2.557688451984334,0.1004268261610978,,13.15175598166093,4.329504592168329,148.458574964983,2.300827918442656,2.814548985526012,4.09053079198752,6844.0,0,90,16.5,,,,,,,,,,,N,N,1.31868
 86233 (1999 TT111),3.065196897971047,0.1834042664407724,,13.8830061301236,353.019634120611,303.1366979198046,2.503026709402135,3.627367086539958,5.36655726954355,7184.0,0,581,14.7,6.548,,0.072,,,,,,,,N,N,1.51868
530594 (2011 SN31),2.315915809261357,0.1470333600880205,,5.764603321501459,296.053887659324,60.54683768842894,1.975398926144693,2.656432692378022,3.52445811182218,7227.0,0,134,17.463,,,,,,,,,,,N,N,0.977147
